,brand,title,sold_price,actual_price,url,img
36,rudraCreation,"Self Design Chanderi Art Silk, Chanderi Saree Maroon",₹793,"₹4,999",https://www.flipkart.com/rudracreation-self-design-chanderi-art-silk-saree/p/itm94935079f1898?pid=SARGAZH4NJWAFUNC&lid=LSTSARGAZH4NJWAFUNC1UNXBD&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_37&otracker=browse&fm=organic&iid=en_5FwxbpmXFa6lxaKn0NPOCjID7o-C90ek96ooSiWf3MIgl6agRKaSw8tJKL3Y-qVScaai2Jcw3VINaxfJBlsc7A%3D%3D&ppt=None&ppn=None&ssid=ibmiccb6280000001692188599815,https://rukminim2.flixcart.com/image/612/612/ky0g58w0/sari/j/n/w/free-1512-maroon-vishnu-laxmi-creation-unstitched-original-imagac2ygyhhzxmh.jpeg?q=70
37,Vaidehi Fashion,Embroidered Bollywood Silk Blend Saree Beige,₹618,"₹1,999",https://www.flipkart.com/vaidehi-fashion-embroidered-bollywood-silk-blend-saree/p/itmba30b45234d87?pid=SARGNYETZGUD5SQC&lid=LSTSARGNYETZGUD5SQCE7Q825&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_38&otracker=browse&fm=organic&iid=en_5FwxbpmXFa6lxaKn0NPOCjID7o-C90ek96ooSiWf3MJQQ8vh36wa1fRAlmRGgd95Y8PNUvPUtBolsvSFs-oGBA%3D%3D&ppt=None&ppn=None&ssid=ibmiccb6280000001692188599815,https://rukminim2.flixcart.com/image/612/612/kt4ozgw0/shopsy-sari/w/r/9/free-shopsy-softy-vaidehi-fashion-unstitched-original-imag6jfazx3gjvdz.jpeg?q=70
38,riddhisa fashion,"Embellished, Embroidered Banarasi Net, Art Silk Saree Black",₹545,"₹2,999",https://www.flipkart.com/riddhisa-fashion-embellished-embroidered-banarasi-net-art-silk-saree/p/itm80cc011f3d425?pid=SARGHTZA5M9HKZFZ&lid=LSTSARGHTZA5M9HKZFZQMQ7AQ&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_39&otracker=browse&fm=organic&iid=0fb8e29c-9bd3-4b05-9069-711bafdda9b7.SARGHTZA5M9HKZFZ.SEARCH&ppt=None&ppn=None&ssid=ibmiccb6280000001692188599815,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/h/p/c/free-chand-fervik-fashion-unstitched-original-imagh3faensezsfg.jpeg?q=70
39,kashvi sarees,"Printed Daily Wear Georgette Saree Pack of 2, Multicolor",₹424,"₹1,999",https://www.flipkart.com/kashvi-sarees-printed-daily-wear-georgette-saree/p/itm9be54de8aaf65?pid=SARFVPRYVZKCM3DF&lid=LSTSARFVPRYVZKCM3DF5VDSTK&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_40&otracker=browse&fm=organic&iid=0fb8e29c-9bd3-4b05-9069-711bafdda9b7.SARFVPRYVZKCM3DF.SEARCH&ppt=None&ppn=None&ssid=ibmiccb6280000001692188599815,https://rukminim2.flixcart.com/image/612/612/kf75fgw0-0/sari/e/b/s/free-combo-as-1499-1164-1-anand-unstitched-original-imafvprvychvdf8e.jpeg?q=70
40,vishnu laxmi creation,Self Design Chanderi Art Silk Saree Purple,₹899,"₹4,999",https://www.flipkart.com/vishnu-laxmi-creation-self-design-chanderi-art-silk-saree/p/itm65c81866037af?pid=SARGAC2YFTSMAHWG&lid=LSTSARGAC2YFTSMAHWGNR9XQJ&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_41&otracker=browse&fm=organic&iid=en_TIm-rjUhRu10LTmoHc-wgJFCGz4SIBsbVI0-upcfYjtVKVQdShmbJZJ_SPfJtYLktbOPzDrAvwWr4vCs0oDTnw%3D%3D&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/ky0g58w0/sari/k/h/i/free-1512-wine-vishnu-laxmi-creation-unstitched-original-imagac2ywgnyhcpr.jpeg?q=70
41,Sariya,"Woven Banarasi Jacquard, Silk Blend Saree Black",₹699,"₹3,999",https://www.flipkart.com/sariya-woven-banarasi-jacquard-silk-blend-saree/p/itmb329b175e5c00?pid=SARGRH3HEJUAXQPS&lid=LSTSARGRH3HEJUAXQPSW2DIKF&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_42&otracker=browse&fm=organic&iid=en_TIm-rjUhRu10LTmoHc-wgJFCGz4SIBsbVI0-upcfYjvv3FxhG1u7tsT1MSu99hhAzD69Yy_kzKhi-lGQbDRC5A%3D%3D&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/x/y/r/free-premium-silk106-black-sariya-unstitched-original-imagrh3hegac3h22.jpeg?q=70
42,ANJAVI FASHION,Embroidered Bollywood Georgette Saree Black,₹293,"₹2,599",https://www.flipkart.com/anjavi-fashion-embroidered-bollywood-georgette-saree/p/itmff8ac9aaed1ae?pid=SARGN39HHC4DVGHZ&lid=LSTSARGN39HHC4DVGHZDUSE8W&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_43&otracker=browse&fm=organic&iid=feec167e-9ffe-45ca-88f7-930f08d9170c.SARGN39HHC4DVGHZ.SEARCH&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/c/u/t/free-gulab-new-saree-anjavi-fashion-unstitched-original-imagpf76g45hx2bk.jpeg?q=70
43,KHAJURIPRINTS,Printed Bollywood Georgette Saree Blue,₹449,"₹2,999",https://www.flipkart.com/khajuriprints-printed-bollywood-georgette-saree/p/itma031081e63ca6?pid=SARGNH5D95MKR4E7&lid=LSTSARGNH5D95MKR4E7XWLYDZ&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_44&otracker=browse&fm=organic&iid=feec167e-9ffe-45ca-88f7-930f08d9170c.SARGNH5D95MKR4E7.SEARCH&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/c/v/s/free-alisha-blue-yamuna-priya-unstitched-original-imagnh4xkwzypthm.jpeg?q=70
44,Vivan Fab,Embellished Dharmavaram Chiffon Saree Multicolor,₹294,"₹1,999",https://www.flipkart.com/vivan-fab-embellished-dharmavaram-chiffon-saree/p/itm480ae3a660126?pid=SARGKF23ZZUKK2AG&lid=LSTSARGKF23ZZUKK2AGSZ7SJH&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_45&otracker=browse&fm=organic&iid=feec167e-9ffe-45ca-88f7-930f08d9170c.SARGKF23ZZUKK2AG.SEARCH&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/t/b/z/free-new-chifone-vivan-fab-unstitched-original-imagk9spser93epg.jpeg?q=70
45,SHREEKARNIKA FASHION,Digital Print Bandhani Art Silk Saree Multicolor,₹419,"₹2,599",https://www.flipkart.com/shreekarnika-fashion-digital-print-bandhani-art-silk-saree/p/itm547e9b948e678?pid=SARGQZ8W8GHHUSKZ&lid=LSTSARGQZ8W8GHHUSKZ4Y8DLE&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_46&otracker=browse&fm=organic&iid=feec167e-9ffe-45ca-88f7-930f08d9170c.SARGQZ8W8GHHUSKZ.SEARCH&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/x/f/n/free-tiranga-wight-skf-10-shreekarnika-fashion-unstitched-original-imagqz8wegaggymq.jpeg?q=70
46,rudraCreation,"Self Design Chanderi Art Silk, Chanderi Saree Maroon",₹793,"₹4,999",https://www.flipkart.com/rudracreation-self-design-chanderi-art-silk-saree/p/itm94935079f1898?pid=SARGAZH4NJWAFUNC&lid=LSTSARGAZH4NJWAFUNC1UNXBD&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_47&otracker=browse&fm=organic&iid=en_TIm-rjUhRu10LTmoHc-wgJFCGz4SIBsbVI0-upcfYjt7IeNxYxS7hd2C-kUtVqWqxr4-Gf5CzO9SJhQ0VeRidA%3D%3D&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/ky0g58w0/sari/j/n/w/free-1512-maroon-vishnu-laxmi-creation-unstitched-original-imagac2ygyhhzxmh.jpeg?q=70
47,JRM,"Woven Gadwal Cotton Silk, Jacquard Saree Multicolor",₹515,₹799,https://www.flipkart.com/jrm-woven-gadwal-cotton-silk-jacquard-saree/p/itm1a978b8c02eb0?pid=SARGSFDNS9Z4DGFG&lid=LSTSARGSFDNS9Z4DGFG9TNECV&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_48&otracker=browse&fm=organic&iid=en_TIm-rjUhRu10LTmoHc-wgJFCGz4SIBsbVI0-upcfYjsnDb8EIdduHFa7UC3ARr0_UdKpj0Q_L04yil5h2C2EOQ%3D%3D&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/x/e/i/free-2581-jrm-unstitched-original-imagsfdngvkscedx.jpeg?q=70
48,Leelavati,Printed Daily Wear Georgette Saree Black,₹269,₹999,https://www.flipkart.com/leelavati-printed-daily-wear-georgette-saree/p/itmcdc5d92f5cbca?pid=SARGDVYZGHHBDFFT&lid=LSTSARGDVYZGHHBDFFTF9TGE4&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_49&otracker=browse&fm=organic&iid=feec167e-9ffe-45ca-88f7-930f08d9170c.SARGDVYZGHHBDFFT.SEARCH&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/l2krs7k0/sari/j/m/w/free-lv-282-leelavati-unstitched-original-imagdvyzj5jmynhz.jpeg?q=70
49,Anand Sarees,Striped Bollywood Satin Saree Grey,₹249,"₹1,699",https://www.flipkart.com/anand-sarees-striped-bollywood-satin-saree/p/itm9729c705b14d8?pid=SARGMMD9FTEUEZW6&lid=LSTSARGMMD9FTEUEZW6VQLMVP&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_50&otracker=browse&fm=organic&iid=feec167e-9ffe-45ca-88f7-930f08d9170c.SARGMMD9FTEUEZW6.SEARCH&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/x/v/p/free-kr-wb-sat6001-1-anand-sarees-no-blouse-original-imagmmd9ptcnrkyv.jpeg?q=70
50,JRM,"Woven Gadwal Cotton Silk, Jacquard Saree Multicolor",₹515,₹799,https://www.flipkart.com/jrm-woven-gadwal-cotton-silk-jacquard-saree/p/itm234a4e8bdb112?pid=SARGSFDNWDNVUS2P&lid=LSTSARGSFDNWDNVUS2PDVDKNV&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_51&otracker=browse&fm=organic&iid=en_TIm-rjUhRu10LTmoHc-wgJFCGz4SIBsbVI0-upcfYjseLfrWr2g5l0DGaxt8Q4S9UZFRELIevhES7rjnEotN9A%3D%3D&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-sari/s/r/x/free-2454-indshopmart-unstitched-original-imagr85vfxhq4rkf.jpeg?q=70
51,The Gallery Shop,Embellished Bollywood Chiffon Saree Maroon,₹449,₹999,https://www.flipkart.com/gallery-shop-embellished-bollywood-chiffon-saree/p/itm35587f0dbf3b6?pid=SARGP94PP2ME45EC&lid=LSTSARGP94PP2ME45ECOTHIJE&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_52&otracker=browse&fm=organic&iid=en_TIm-rjUhRu10LTmoHc-wgJFCGz4SIBsbVI0-upcfYjtRc_E0Pn2rTYuzucpzOIkNFH0satO5zhJdxF6ISKsyzw%3D%3D&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/1/k/x/free-goldlacesaree-lady-style-unstitched-original-imagnvyvbugv8hey.jpeg?q=70
52,SPOTXY,"Self Design Bollywood Organza, Cotton Silk Saree Red",₹699,"₹3,999",https://www.flipkart.com/spotxy-self-design-bollywood-organza-cotton-silk-saree/p/itmc5eaf05fe8274?pid=SARGHYGG5GYKJMXF&lid=LSTSARGHYGG5GYKJMXFLEJOQY&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_53&otracker=browse&fm=organic&iid=feec167e-9ffe-45ca-88f7-930f08d9170c.SARGHYGG5GYKJMXF.SEARCH&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/o/f/d/free-gulab-grey-banarasi-sarees-for-wedding-banarasi-soft-silk-original-imagrt7fcdhyqggy.jpeg?q=70
53,V And V Shop,Printed Bollywood Georgette Saree Pink,₹500,"₹2,699",https://www.flipkart.com/v-shop-printed-bollywood-georgette-saree/p/itmefc16c684c730?pid=SARFX84R9ZH5VTAR&lid=LSTSARFX84R9ZH5VTARSDSE2L&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_54&otracker=browse&fm=organic&iid=feec167e-9ffe-45ca-88f7-930f08d9170c.SARFX84R9ZH5VTAR.SEARCH&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/k/y/7/free-a15-bandhani1-v-and-v-shop-unstitched-original-imagnrr4yrwdczmz.jpeg?q=70
54,ETHNIC ODISHA HANDLOOM,"Checkered, Digital Print Sambalpuri Pure Cotton Saree Multicolor",₹592,"₹1,499",https://www.flipkart.com/ethnic-odisha-handloom-checkered-digital-print-sambalpuri-pure-cotton-saree/p/itm9e66c916a28ae?pid=SARGRD94QHGEU2G2&lid=LSTSARGRD94QHGEU2G2GPDB2C&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_55&otracker=browse&fm=organic&iid=feec167e-9ffe-45ca-88f7-930f08d9170c.SARGRD94QHGEU2G2.SEARCH&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/p/e/s/free-mayur2546-ethnic-odisha-handloom-no-blouse-original-imagrd9325fzbyzf.jpeg?q=70
55,glacee fashion,Self Design Bollywood Lycra Blend Saree Black,₹265,"₹1,899",https://www.flipkart.com/glacee-fashion-self-design-bollywood-lycra-blend-saree/p/itm7a1b0e0302256?pid=SARGNQCYA9C4Y4KB&lid=LSTSARGNQCYA9C4Y4KBATXE8B&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_56&otracker=browse&fm=organic&iid=feec167e-9ffe-45ca-88f7-930f08d9170c.SARGNQCYA9C4Y4KB.SEARCH&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/e/g/u/free-sangath-black-sdk-fashion-unstitched-original-imagncfekyv6xmgz.jpeg?q=70
56,MIRCHI FASHION,"Printed Daily Wear Chiffon Saree Grey, Orange",₹599,"₹2,799",https://www.flipkart.com/mirchi-fashion-printed-daily-wear-chiffon-saree/p/itmc78359e18da87?pid=SARGS2ZDUCZGWGWE&lid=LSTSARGS2ZDUCZGWGWE3FRZSR&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_57&otracker=browse&fm=organic&iid=en_TIm-rjUhRu10LTmoHc-wgJFCGz4SIBsbVI0-upcfYjtyBTIdDH4cfwcWyPd9VZH6DKdz1QYhRLioqFOjd393ww%3D%3D&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/1/v/y/free-chiffon-saree-party-wear-siffon-saree-2023-plain-saree-original-imags2zdhrrrbsxr.jpeg?q=70
57,vishnu laxmi creation,Self Design Chanderi Art Silk Saree Blue,₹939,"₹4,999",https://www.flipkart.com/vishnu-laxmi-creation-self-design-chanderi-art-silk-saree/p/itmb0667781f3829?pid=SARGAC2FGYHGHZ3Z&lid=LSTSARGAC2FGYHGHZ3ZNHAGQL&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_58&otracker=browse&fm=organic&iid=en_TIm-rjUhRu10LTmoHc-wgJFCGz4SIBsbVI0-upcfYjvCkZmlvs3w7o5kWquDj0Ie2Ao_x8KHcDFTKRhtTk87Eg%3D%3D&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/ky0g58w0/sari/b/7/8/free-1512-blue-vishnu-laxmi-creation-unstitched-original-imagac2yxuy5fx94.jpeg?q=70
58,Nxika,Solid/Plain Bollywood Chiffon Saree Purple,₹349,₹999,https://www.flipkart.com/nxika-solid-plain-bollywood-chiffon-saree/p/itm69c15a2361756?pid=SARGDDYH4YVHGFBD&lid=LSTSARGDDYH4YVHGFBDHG2T8O&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_59&otracker=browse&fm=organic&iid=feec167e-9ffe-45ca-88f7-930f08d9170c.SARGDDYH4YVHGFBD.SEARCH&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/l1whaq80/sari/i/b/2/free-mossslinesaree-nxika-unstitched-original-imagddyhebwwx5fh.jpeg?q=70
59,ZILVIRA,"Self Design, Woven Bollywood Cotton Linen, Cotton Jute ... Silver",₹474,"₹3,999",https://www.flipkart.com/zilvira-self-design-woven-bollywood-cotton-linen-jute-saree/p/itmf094f99ce97c8?pid=SARGNYE5ZZMR9W6H&lid=LSTSARGNYE5ZZMR9W6HNL9IZM&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_60&otracker=browse&fm=organic&iid=feec167e-9ffe-45ca-88f7-930f08d9170c.SARGNYE5ZZMR9W6H.SEARCH&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/e/5/m/free-df-linen-cotton-lavender-best-seller-bollywood-stylish-original-imagnye5b2gnr4aa.jpeg?q=70
60,Sariya,"Woven Banarasi Jacquard, Silk Blend Saree Purple",₹699,"₹3,999",https://www.flipkart.com/sariya-woven-banarasi-jacquard-silk-blend-saree/p/itmf1c37b10f425f?pid=SARGRHFTSUUPGJZP&lid=LSTSARGRHFTSUUPGJZPLQPS5S&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_61&otracker=browse&fm=organic&iid=en_TIm-rjUhRu10LTmoHc-wgJFCGz4SIBsbVI0-upcfYjvgIW8Pqb0OfV6-v4W1biWCsG72Aw9WyyYKJd5pShZZ1A%3D%3D&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/b/l/2/free-premium-silk107-wine-sariya-unstitched-original-imagrhfs68sp5kgp.jpeg?q=70
61,SURPANTH,Woven Banarasi Pure Silk Saree Light Blue,₹495,"₹3,999",https://www.flipkart.com/surpanth-woven-banarasi-pure-silk-saree/p/itm4c1a1b516bc18?pid=SARGRH9EHFQCBZZU&lid=LSTSARGRH9EHFQCBZZU2BC3GF&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_62&otracker=browse&fm=organic&iid=en_TIm-rjUhRu10LTmoHc-wgJFCGz4SIBsbVI0-upcfYjvFfB2AWkpjTUsLsAgoIvi1BAI6O54Jw01-RHt-Bh-Ibg%3D%3D&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/c/i/6/free-rajvadi-r-blue-surpanth-unstitched-original-imagrh9eqm6vk8ad.jpeg?q=70
62,PD CLOTH VILLA,Embellished Bollywood Georgette Saree White,₹989,"₹3,099",https://www.flipkart.com/pd-cloth-villa-embellished-bollywood-georgette-saree/p/itmcfa2642d698d3?pid=SARGNZ7BFT8MGNYT&lid=LSTSARGNZ7BFT8MGNYTKY5LDJ&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_63&otracker=browse&fm=organic&iid=feec167e-9ffe-45ca-88f7-930f08d9170c.SARGNZ7BFT8MGNYT.SEARCH&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/3/t/n/free-sequnce-embroidered-design-db-anghan-unstitched-original-imagz4vjq7fjh3gc.jpeg?q=70
63,ZILVIRA,"Self Design, Woven Bollywood Cotton Linen, Cotton Jute ... Pink",₹482,"₹3,999",https://www.flipkart.com/zilvira-self-design-woven-bollywood-cotton-linen-jute-saree/p/itm0900e6794c1fd?pid=SARGHA3HPZSEBYFH&lid=LSTSARGHA3HPZSEBYFHD0BL0B&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_64&otracker=browse&fm=organic&iid=feec167e-9ffe-45ca-88f7-930f08d9170c.SARGHA3HPZSEBYFH.SEARCH&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/d/c/c/free-bansari-s-butti-pink-bansari-textiles-unstitched-original-imagh4s8hzvudasz.jpeg?q=70
64,kashvi sarees,"Floral Print Daily Wear Georgette Saree Green, Blue",₹249,"₹1,299",https://www.flipkart.com/kashvi-sarees-floral-print-daily-wear-georgette-saree/p/itm833c9b34ea7fe?pid=SARG4JES5EZJGBMZ&lid=LSTSARG4JES5EZJGBMZEB351P&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_65&otracker=browse&fm=organic&iid=feec167e-9ffe-45ca-88f7-930f08d9170c.SARG4JES5EZJGBMZ.SEARCH&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/kqjtd3k0/sari/c/s/t/free-at-1107-1-kashvi-sarees-unstitched-original-imag4jeqrzzrzxqh.jpeg?q=70
65,HNC Retail,Temple Border Bollywood Chiffon Saree Green,₹339,"₹3,599",https://www.flipkart.com/hnc-retail-temple-border-bollywood-chiffon-saree/p/itmf34ad0c32c6d9?pid=SARGJFZFGZFGYQEP&lid=LSTSARGJFZFGZFGYQEPIW4QU3&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_66&otracker=browse&fm=organic&iid=feec167e-9ffe-45ca-88f7-930f08d9170c.SARGJFZFGZFGYQEP.SEARCH&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/n/q/0/free-m-green-6039-hnc-retail-unstitched-original-imagqrazttpbfwvm.jpeg?q=70
66,The Gallery Shop,Solid/Plain Bollywood Chiffon Saree Multicolor,₹499,₹999,https://www.flipkart.com/gallery-shop-solid-plain-bollywood-chiffon-saree/p/itm2f526a07cfcb4?pid=SARGP9535HATJDXJ&lid=LSTSARGP9535HATJDXJWONDRD&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_67&otracker=browse&fm=organic&iid=en_TIm-rjUhRu10LTmoHc-wgJFCGz4SIBsbVI0-upcfYjupwzScyCy05jOaduL1N-Yt7NFp0ev8-TGkCMNGlAwlSA%3D%3D&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/l1whaq80/sari/i/b/2/free-mossslinesaree-nxika-unstitched-original-imagddyhebwwx5fh.jpeg?q=70
67,The Gallery Shop,Solid/Plain Daily Wear Chiffon Saree Multicolor,₹449,₹999,https://www.flipkart.com/gallery-shop-solid-plain-daily-wear-chiffon-saree/p/itmd5ada860b9199?pid=SARGQ6DUHZCAN3XN&lid=LSTSARGQ6DUHZCAN3XNE0ZIW5&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_68&otracker=browse&fm=organic&iid=en_TIm-rjUhRu10LTmoHc-wgJFCGz4SIBsbVI0-upcfYjsWkveipj0bYHOLSsPjzIamVfo8rIVyKAsDv-lbbhQrfw%3D%3D&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/q/y/b/free-peding-the-gallery-shop-unstitched-original-imagq6dune4dgp3b.jpeg?q=70
68,LOROFY,Self Design Bollywood Net Saree Pink,₹287,"₹1,599",https://www.flipkart.com/lorofy-self-design-bollywood-net-saree/p/itmf841020356cab?pid=SARG4UE2HDX9GRDM&lid=LSTSARG4UE2HDX9GRDM4WJBNB&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_69&otracker=browse&fm=organic&iid=feec167e-9ffe-45ca-88f7-930f08d9170c.SARG4UE2HDX9GRDM.SEARCH&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/g/6/z/free-brasosari2-0-lorofy-unstitched-original-imags6f2yfm9zxmf.jpeg?q=70
69,Afia Lucknowi Chikankari,Embroidered Lucknow Chikankari Georgette Saree Grey,"₹1,950","₹3,000",https://www.flipkart.com/afia-lucknowi-chikankari-embroidered-lucknow-georgette-saree/p/itme74d83e3c290c?pid=SARGRZ522HVVMHRZ&lid=LSTSARGRZ522HVVMHRZMQQNA0&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_70&otracker=browse&fm=organic&iid=feec167e-9ffe-45ca-88f7-930f08d9170c.SARGRZ522HVVMHRZ.SEARCH&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-sari/t/u/s/free-gr08-afia-lucknowi-chikankari-unstitched-original-imaghz69xxhm4cyk.jpeg?q=70
70,Sariya,"Woven Banarasi Jacquard, Silk Blend Saree Light Blue",₹644,"₹2,999",https://www.flipkart.com/sariya-woven-banarasi-jacquard-silk-blend-saree/p/itm66cb8c48bf351?pid=SARGMH33JKZYVVKQ&lid=LSTSARGMH33JKZYVVKQNB1O9X&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_71&otracker=browse&fm=organic&iid=en_TIm-rjUhRu10LTmoHc-wgJFCGz4SIBsbVI0-upcfYjuL6rrhlmHrW3z9kR3e9vKD0Ki-QxFOrC5zNWVfL2E4aw%3D%3D&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/2/t/e/free-banarasi-saree131-firozi-sariya-unstitched-original-imagmh33exsjsdx6.jpeg?q=70
71,Vedika Fashion Hub,Woven Kanjivaram Jacquard Saree Green,₹549,"₹2,999",https://www.flipkart.com/vedika-fashion-hub-woven-kanjivaram-jacquard-saree/p/itmb2dba70bbdd87?pid=SARGPZBHHDNGJPGD&lid=LSTSARGPZBHHDNGJPGDU3HQNC&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_2_72&otracker=browse&fm=organic&iid=en_TIm-rjUhRu10LTmoHc-wgJFCGz4SIBsbVI0-upcfYjuoSfHt6iisWnJr3itKebvLonLWB_dJLwUk-DFAEkxViQ%3D%3D&ppt=None&ppn=None&ssid=8s8ymxcxg00000001692188602247,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/d/k/l/free-vf-chakra-patti-vedika-fashion-hub-unstitched-original-imagpzbhznep96m5.jpeg?q=70
